id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jenis_pekerjaan,jumlah_penduduk,satuan,semester,tahun
119,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,TENAGA KESEHATAN,51,ORANG,1,2017
120,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,PENSIUNAN,351,ORANG,1,2017
121,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020003,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1004,MARGAHAYU UTARA,LAINNYA,5027,ORANG,1,2017
122,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,BELUM BEKERJA,1810,ORANG,1,2017
123,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,APARATUR PEJABAT NEGARA,140,ORANG,1,2017
124,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,TENAGA PENGAJAR,47,ORANG,1,2017
125,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,WIRASWASTA,3696,ORANG,1,2017
126,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,PERTANIAN DAN PETERNAKAN,4,ORANG,1,2017
127,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,NELAYAN,1,ORANG,1,2017
128,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,AGAMA DAN KEPERCAYAAN,1,ORANG,1,2017
129,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,PELAJAR DAN MAHASISWA,2085,ORANG,1,2017
130,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,TENAGA KESEHATAN,32,ORANG,1,2017
131,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,PENSIUNAN,100,ORANG,1,2017
132,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020002,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1006,CIRANGRANG,LAINNYA,2757,ORANG,1,2017
133,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,BELUM BEKERJA,5445,ORANG,1,2017
134,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,APARATUR PEJABAT NEGARA,282,ORANG,1,2017
135,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,TENAGA PENGAJAR,100,ORANG,1,2017
136,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,WIRASWASTA,9763,ORANG,1,2017
137,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,PERTANIAN DAN PETERNAKAN,8,ORANG,1,2017
138,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,NELAYAN,1,ORANG,1,2017
139,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,AGAMA DAN KEPERCAYAAN,15,ORANG,1,2017
140,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,PELAJAR DAN MAHASISWA,5745,ORANG,1,2017
141,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,TENAGA KESEHATAN,34,ORANG,1,2017
142,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,PENSIUNAN,132,ORANG,1,2017
143,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020005,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1002,BABAKAN,LAINNYA,7561,ORANG,1,2017
144,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,BELUM BEKERJA,5377,ORANG,1,2017
145,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,APARATUR PEJABAT NEGARA,399,ORANG,1,2017
146,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,TENAGA PENGAJAR,114,ORANG,1,2017
147,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,WIRASWASTA,10229,ORANG,1,2017
148,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,PERTANIAN DAN PETERNAKAN,7,ORANG,1,2017
149,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,NELAYAN,0,ORANG,1,2017
150,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,AGAMA DAN KEPERCAYAAN,21,ORANG,1,2017
151,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,PELAJAR DAN MAHASISWA,6454,ORANG,1,2017
152,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,TENAGA KESEHATAN,52,ORANG,1,2017
153,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,PENSIUNAN,153,ORANG,1,2017
154,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020004,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1001,BABAKAN CIPARAY,LAINNYA,7814,ORANG,1,2017
155,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,BELUM BEKERJA,5091,ORANG,1,2017
156,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,APARATUR PEJABAT NEGARA,244,ORANG,1,2017
157,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,TENAGA PENGAJAR,108,ORANG,1,2017
158,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,WIRASWASTA,9954,ORANG,1,2017
159,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,PERTANIAN DAN PETERNAKAN,12,ORANG,1,2017
160,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,NELAYAN,2,ORANG,1,2017
161,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,AGAMA DAN KEPERCAYAAN,8,ORANG,1,2017
162,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,PELAJAR DAN MAHASISWA,5977,ORANG,1,2017
163,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,TENAGA KESEHATAN,49,ORANG,1,2017
164,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,PENSIUNAN,99,ORANG,1,2017
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020006,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1003,SUKAHAJI,LAINNYA,7705,ORANG,1,2017
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,BELUM BEKERJA,1987,ORANG,1,2017
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,APARATUR PEJABAT NEGARA,142,ORANG,1,2017
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,TENAGA PENGAJAR,49,ORANG,1,2017
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,WIRASWASTA,3790,ORANG,1,2017
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PERTANIAN DAN PETERNAKAN,4,ORANG,1,2017
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,NELAYAN,1,ORANG,1,2017
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,AGAMA DAN KEPERCAYAAN,1,ORANG,1,2017
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PELAJAR DAN MAHASISWA,2379,ORANG,1,2017
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,TENAGA KESEHATAN,13,ORANG,1,2017
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,PENSIUNAN,64,ORANG,1,2017
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,3273020001,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,32.73.03.1005,MARGASUKA,LAINNYA,2947,ORANG,1,2017
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,BELUM BEKERJA,3401,ORANG,1,2017
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,APARATUR PEJABAT NEGARA,226,ORANG,1,2017
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,TENAGA PENGAJAR,122,ORANG,1,2017
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,WIRASWASTA,6213,ORANG,1,2017
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PERTANIAN DAN PETERNAKAN,9,ORANG,1,2017
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,NELAYAN,0,ORANG,1,2017
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,AGAMA DAN KEPERCAYAAN,11,ORANG,1,2017
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PELAJAR DAN MAHASISWA,4128,ORANG,1,2017
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,TENAGA KESEHATAN,41,ORANG,1,2017
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PENSIUNAN,131,ORANG,1,2017
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,LAINNYA,4494,ORANG,1,2017
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,BELUM BEKERJA,5418,ORANG,1,2017
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,APARATUR PEJABAT NEGARA,490,ORANG,1,2017
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,TENAGA PENGAJAR,176,ORANG,1,2017
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,WIRASWASTA,9565,ORANG,1,2017
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,PERTANIAN DAN PETERNAKAN,13,ORANG,1,2017
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,NELAYAN,0,ORANG,1,2017
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,AGAMA DAN KEPERCAYAAN,5,ORANG,1,2017
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,PELAJAR DAN MAHASISWA,6341,ORANG,1,2017
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,TENAGA KESEHATAN,51,ORANG,1,2017
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,PENSIUNAN,304,ORANG,1,2017
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030001,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1001,KOPO,LAINNYA,7285,ORANG,1,2017
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,BELUM BEKERJA,4967,ORANG,1,2017
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,APARATUR PEJABAT NEGARA,215,ORANG,1,2017
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,TENAGA PENGAJAR,124,ORANG,1,2017
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,WIRASWASTA,9456,ORANG,1,2017
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PERTANIAN DAN PETERNAKAN,14,ORANG,1,2017
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,NELAYAN,0,ORANG,1,2017
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,AGAMA DAN KEPERCAYAAN,15,ORANG,1,2017
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PELAJAR DAN MAHASISWA,5691,ORANG,1,2017
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,TENAGA KESEHATAN,22,ORANG,1,2017
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PENSIUNAN,133,ORANG,1,2017
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,LAINNYA,6783,ORANG,1,2017
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,BELUM BEKERJA,5193,ORANG,1,2017
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,APARATUR PEJABAT NEGARA,304,ORANG,1,2017
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,TENAGA PENGAJAR,118,ORANG,1,2017
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,WIRASWASTA,9480,ORANG,1,2017
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PERTANIAN DAN PETERNAKAN,6,ORANG,1,2017
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,NELAYAN,0,ORANG,1,2017
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,AGAMA DAN KEPERCAYAAN,8,ORANG,1,2017
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PELAJAR DAN MAHASISWA,5977,ORANG,1,2017
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,TENAGA KESEHATAN,38,ORANG,1,2017
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PENSIUNAN,132,ORANG,1,2017
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,LAINNYA,7098,ORANG,1,2017
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,BELUM BEKERJA,2900,ORANG,1,2017
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,APARATUR PEJABAT NEGARA,184,ORANG,1,2017
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,TENAGA PENGAJAR,110,ORANG,1,2017
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,WIRASWASTA,5488,ORANG,1,2017
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PERTANIAN DAN PETERNAKAN,5,ORANG,1,2017
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,NELAYAN,0,ORANG,1,2017
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,AGAMA DAN KEPERCAYAAN,4,ORANG,1,2017
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PELAJAR DAN MAHASISWA,3542,ORANG,1,2017
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,TENAGA KESEHATAN,34,ORANG,1,2017
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PENSIUNAN,109,ORANG,1,2017
